总字数为733605 红楼梦 共有12章 
1212 声         38   46056 
1213 假         38   46094 
1214 未可知       38   46132 
1215 公子        38   46170 
1216 大约        38   46208 
1217 除         38   46246 
1218 车         38   46284 
1219 玩笑        38   46322 
1220 多心        38   46360 
1221 马         38   46398 
1222 瞒         38   46436 
1223 心事        38   46474 
1224 呀         38   46512 
1225 天气        38   46550 
1226 法子        38   46588 
1227 新鲜        38   46626 
1228 何事        38   46664 
1229 赶来        38   46702 
1230 幸亏        38   46740 
1231 蔷         38   46778 
1232 不用说       38   46816 
1233 掉         38   46854 
1234 好看        38   46892 
1235 赖大        38   46930 
1236 帘子        38   46968 
1237 不得了       38   47006 
1238 蘅         38   47044 
1239 走进        38   47082 
1240 颜色        38   47120 
1241 必要        38   47158 
1242 宝蟾        38   47196 
1243 名         37   45991 
1244 上学        37   46028 
1245 他家        37   46065 
1246 不少        37   46102 
1247 弟兄        37   46139 
1248 几次        37   46176 
1249 守         37   46213 
1250 指         37   46250 
1251 大嫂子       37   46287 
1252 怨不得       37   46324 
1253 南边        37   46361 
1254 李嬷嬷       37   46398 
1255 悄悄        37   46435 
1256 三日        37   46472 
1257 而且        37   46509 
1258 行事        37   46546 
1259 想道        37   46583 
1260 相干        37   46620 
1261 问好        37   46657 
1262 站住        37   46694 
1263 强         37   46731 
1264 闲         37   46768 
1265 搁         37   46805 
1266 可见        37   46842 
1267 执事        37   46879 
1268 短         37   46916 
1269 离         37   46953 
1270 空儿        37   46990 
1271 母女        37   47027 
1272 厨房        37   47064 
1273 坠儿        37   47101 
1274 尤三姐       37   47138 
1275 巧姐        37   47175 
1276 包勇        37   47212 
1277 非         36   45972 
1278 何         36   46008 
1279 饮         36   46044 
1280 一事        36   46080 
1281 乃是        36   46116 
1282 转身        36   46152 
1283 急得        36   46188 
1284 名唤        36   46224 
1285 伤感        36   46260 
1286 肯         36   46296 
1287 叫作        36   46332 
1288 帮         36   46368 
1289 一步        36   46404 
1290 角门        36   46440 
1291 痰         36   46476 
1292 更好        36   46512 
1293 全         36   46548 
1294 这种        36   46584 
1295 分         36   46620 
1296 为的是       36   46656 
1297 碰         36   46692 
1298 珍         36   46728 
1299 当着        36   46764 
1300 四人        36   46800 
1301 一层        36   46836 
1302 样儿        36   46872 
1303 诸事        36   46908 
1304 旺儿        36   46944 
1305 不够        36   46980 
1306 才刚        36   47016 
1307 烟道        36   47052 
1308 环儿        36   47088 
1309 未知        36   47124 
1310 甄宝玉       36   47160 
1311 知是        35   45885 
1312 昨夜        35   45920 
1313 养         35   45955 
1314 这位        35   45990 
1315 辞         35   46025 
1316 戴         35   46060 
1317 梅花        35   46095 
1318 院门        35   46130 
1319 咳嗽        35   46165 
1320 一并        35   46200 
1321 偏生        35   46235 
1322 还好        35   46270 
1323 交与        35   46305 
1324 自从        35   46340 
1325 法儿        35   46375 
1326 一次        35   46410 
1327 屋内        35   46445 
1328 笑嘻嘻       35   46480 
1329 会意        35   46515 
1330 拜         35   46550 
1331 没什么       35   46585 
1332 精神        35   46620 
1333 头儿        35   46655 
1334 话儿        35   46690 
1335 一同        35   46725 
1336 手帕        35   46760 
1337 亲家        35   46795 
1338 啊         35   46830 
1339 以为        35   46865 
1340 苦         35   46900 
1341 有理        35   46935 
1342 先前        35   46970 
1343 气得        35   47005 
1344 贾妃        35   47040 
1345 不提        35   47075 
1346 喝酒        35   47110 
1347 醉         34   45798 
1348 脱         34   45832 
1349 已有        34   45866 
1350 杯         34   45900 
1351 疯         34   45934 
1352 一副        34   45968 
1353 一带        34   46002 
1354 小事        34   46036 
1355 奇         34   46070 
1356 系         34   46104 
1357 房门        34   46138 
1358 你好        34   46172 
1359 着实        34   46206 
1360 惹         34   46240 
1361 没人        34   46274 
1362 好不好       34   46308 
1363 不快        34   46342 
1364 好事        34   46376 
1365 板儿        34   46410 
1366 菩萨        34   46444 
1367 模样儿       34   46478 
1368 明年        34   46512 
1369 爷爷        34   46546 
1370 凑         34   46580 
1371 念道        34   46614 
1372 回至        34   46648 
1373 院内        34   46682 
1374 开门        34   46716 
1375 两件        34   46750 
1376 贾芹        34   46784 
1377 坏         34   46818 
1378 往日        34   46852 
1379 早些        34   46886 
1380 平儿忙       34   46920 
1381 没意思       34   46954 
1382 之时        33   45606 
1383 神仙        33   45639 
1384 姓         33   45672 
1385 人口        33   45705 
1386 针线        33   45738 
1387 荣国府       33   45771 
1388 省得        33   45804 
1389 谢         33   45837 
1390 想必        33   45870 
1391 便宜        33   45903 
1392 两三个       33   45936 
1393 安歇        33   45969 
1394 一下        33   46002 
1395 作主        33   46035 
1396 救         33   46068 
1397 间         33   46101 
1398 向宝玉       33   46134 
1399 海棠        33   46167 
1400 烦         33   46200 
1401 写道        33   46233 
1402 后门        33   46266 
1403 铺         33   46299 
1404 发         33   46332 
1405 一起        33   46365 
1406 催         33   46398 
1407 夜         33   46431 
1408 心内        33   46464 
1409 直         33   46497 
1410 行礼        33   46530 
1411 呈         33   46563 
1412 理会        33   46596 
1413 王善保       33   46629 
1414 二位        32   45248 
1415 况         32   45280 
1416 登时        32   45312 
1417 日后        32   45344 
1418 抄         32   45376 
1419 一味        32   45408 
1420 云         32   45440 
1421 每         32   45472 
1422 彼时        32   45504 
1423 那年        32   45536 
1424 要说        32   45568 
1425 一路        32   45600 
1426 不忍        32   45632 
1427 搭         32   45664 
1428 没趣        32   45696 
1429 辜负        32   45728 
1430 人人        32   45760 
1431 现成        32   45792 
1432 犹         32   45824 
